"","1848","1849","1850","1851","1852","1853","1854","1855","1856","1857","1858","1859","1860","1861","1862","1863","1864","1865","1866","1867","1868","1869","1870","1871","1872","1873","1874","1875","1876","1877","1878","1879","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002"
"41",13133.7054492906,13116.8035992962,12581.4755076967,10722.6651575851,10142.6300227015,7871.43929074035,7405.71915838065,7508.52497058864,7739.49767600449,7949.66478932964,8065.8083711949,7804.13332637679,7613.48473137146,7552.26340740125,7399.19272062993,7377.48157046623,7219.56870309288,6946.93607666806,6549.03691462875,6195.18292275905,5799.49682389247,5475.64228838551,5269.34940471213,4816.27693220733,4818.9327791973,4761.07129458262,4748.29432011281,4780.92134808006,4711.93231316674,4755.16384565396,4616.08675570795,4653.78553305827,4520.27774575535,4186.02794855153,3888.16043265783,3764.93381463269,3829.22510960407,3784.60019337228,3535.03084368492,3473.6198762079,3341.96643813272,3281.06816624116,3248.26705758464,3206.09692307931,3022.86815816247,2776.20088408425,2679.49736028754,2530.8301248575,2487.92511330055,2442.58410364647,2385.03700796409,2159.22842626787,1996.5775387582,1909.99466196945,1908.22979087044,1806.13737154166,1744.03140684753,1708.92384409964,1656.01403741706,1635.48107069481,1589.66880438753,1517.03730111546,1500.2377207147,1505.66052404602,1502.31929504515,1508.16917704551,1529.54088471652,1515.66906842715,1537.38515452354,1559.96535296407,1571.99184499599,1592.09219549038,1607.13256312743,1622.84701330699,1662.02314709137,1674.22117856327,1711.74571996895,1723.22685533557,1723.65018798525,1740.66980367113,1778.08071838778,1801.54718343934,1825.59523799144,1862.57516961514,1886.60744949895,1916.03960337572,1952.02734611248,1988.98091967504,2032.86176849865,2069.50689249665,2080.15914586675,2107.14670581779,2151.78448032633,2195.74157029004,2224.12118433356,2264.50065630594,2317.18583375901,2377.14019886618,2424.83210146667,2476.64454347076,2528.94956056164,2594.86140037494,2659.91221300643,2715.91820815823,2773.61285492208,2844.10372984822,2888.39702784645,2963.97601054013,3016.36934860816,3093.43558227808,3178.1251492639,3265.21128856607,3357.51254214361,3423.24257549607,3505.473676421,3586.9381140314,3675.27326739578,3757.52888891798,3851.17508393744,3938.080193697,4038.29649023038,4127.14087942567,4213.31049329578,4286.29334487887,4382.32789445715,4462.5831696175,4538.19462909972,4623.82734981349,4720.67998602797,4780.13388686796,4842.62747349448,4959.75253364186,5074.71823078716,5180.68985589193,5294.47389234974,5421.83597193836,5549.96027255397,5680.38135614518,5815.09272543765,5944.75520526997,6070.01263758679,6198.10383815302,6331.25890645804,6451.562772002,6567.56590906297,6685.77466367789,6800.59620144248,6928.76715680126,7040.11482834075,7163.61742216398,7271.96727838964,7376.29756189908,7481.28846437668,7586.8969529636,7692.99259806791
"42",17031.5661211498,17014.984513528,16488.3377172162,14621.1265159462,13920.6841903903,11563.0226784634,10982.7596650839,10979.1296376629,11111.616806562,11231.9596948257,11267.8609940282,10940.2900421514,10688.2010787598,10568.4035186284,10363.2710092905,10291.9579486402,10091.8742507032,9777.03199357782,9337.71041877062,8938.16933502589,8496.46428413876,8126.70166100027,7874.75258527539,7382.90769742374,7344.42014998518,7247.13017545156,7195.31122146998,7188.94327249497,7083.21686034151,7089.43066789479,6917.3278875154,6920.98448000242,6756.60165853432,6396.5504514495,6075.52525114904,5928.90753017604,5967.46049658036,5897.63371957179,5626.75678305983,5543.26700102821,5391.2765770979,5310.23627070599,5257.32760221522,5195.72889291191,4996.2169337284,4737.0585826873,4628.738390499,4471.08361153367,4419.25977388154,4365.49091530191,4300.36945700475,4071.2095682602,3907.03691022212,3819.78015792157,3816.89529817831,3715.56642630393,3654.82581838733,3621.67582248379,3571.92024440554,3554.76776041162,3513.37331214658,3446.36103158019,3435.18493160967,3446.17435743277,3448.99595437598,3461.16122888478,3488.58271921516,3481.08039908023,3508.80554975154,3537.09773127205,3554.72142854847,3580.15784032861,3600.36607036489,3621.08695134545,3664.65959395371,3681.20204110118,3722.4214289042,3737.59360015719,3741.81346775418,3762.37123509005,3802.74101046838,3828.92626182794,3855.37091289204,3894.17393349151,3919.74811391239,3950.27274961924,3986.79649707249,4023.7307361475,4066.89792059109,4102.29060386514,4111.60427652395,4136.74261282723,4178.75751357626,4219.40321195356,4244.06592196575,4280.02305168733,4327.39562509599,4381.05049341147,4421.70800293955,4465.60924666308,4509.12693303772,4565.1102870976,4619.15642835033,4663.21754736953,4707.94423076488,4764.20982889587,4793.56978231735,4852.76680585649,4887.92317392058,4946.3135214018,5010.86903051937,5076.34094373157,5145.45606178717,5186.9541645663,5243.44119437187,5297.75898102862,5357.39081326051,5409.53838325918,5471.41887804975,5525.08673982954,5590.30811552771,5642.70048334063,5690.94037833709,5724.75485350141,5779.83450823045,5817.86770610388,5849.91802748302,5890.42868013756,5940.49778390513,5952.34797953153,5965.94304860267,6031.88795179439,6094.10163113156,6145.92175139955,6203.90630356286,6273.6987018088,6342.70025798832,6412.45797127368,6484.97239334076,6551.12062486886,6611.58951317765,6673.53790192733,6739.21922328019,6791.11618123099,6837.6253474053,6885.2006072716,6928.46001102245,6983.88038283459,7022.06694002842,7071.39492176619,7105.31808842577,7134.68486749419,7164.14757012737,7193.78191047848,7223.57065583187
"43",15173.6750546843,15156.8429444147,14622.7226832179,12741.8637825632,12077.0286378463,9732.0481943891,9193.18989766609,9234.59197334312,9411.17249333014,9572.91174141251,9646.44126840208,9348.6048517252,9125.35319340245,9034.45142314493,8855.10685819842,8809.22526694173,8628.70145055156,8331.00003833215,7904.02865330521,7517.94238140853,7089.86357605988,6735.04971403555,6499.66376890577,6020.51089872468,5999.61290254802,5918.92747246275,5884.23181396751,5895.51187182381,5806.05246449205,5829.49014855072,5671.36648700628,5690.03660947525,5537.30031832368,5184.72472463196,4870.16403138677,4731.38585158546,4779.63384342908,4718.43788933948,4453.18928654795,4377.41397914937,4232.12209722875,4158.39341783684,4113.18511827115,4058.87018217176,3864.43656653923,3608.35362375104,3503.62871232831,3347.78528468087,3298.46851068811,3246.98054879095,3183.58343178897,2952.9184692528,2787.18826416155,2698.6419109327,2695.30262297759,2592.01398903623,2529.46590857765,2494.37157524083,2441.87505110451,2422.13261596615,2377.42118147896,2306.46015136398,2291.81832238187,2299.4982478642,2298.42378941126,2306.5523107354,2330.11081037771,2318.41001761585,2342.30425713645,2366.86853748181,2380.73470515743,2402.54191943302,2419.15210749922,2436.29659788597,2476.62441593919,2489.72881595417,2528.00653977661,2539.99919917029,2540.90072235842,2558.38044978344,2595.98888581898,2619.36705376914,2643.11563930807,2679.50398616002,2702.62850635058,2730.88152999792,2765.34861821742,2800.41669861961,2841.95804040429,2875.84383288059,2883.41345762705,2907.07039090001,2947.99006682214,2987.75846706694,3011.51298581031,3046.87478717013,3094.03960965784,3147.8293596119,3188.71901446407,3233.14979875346,3277.46053355763,3334.70174743591,3390.30491630893,3436.05720454452,3482.76116837123,3541.49126791944,3573.27901853159,3635.57914899036,3673.86136903844,3736.02958476462,3804.86967491359,3875.06364546376,3949.39825000409,3996.16520690515,4058.51738408397,4119.09795916593,4185.47454136006,4244.68470345831,4314.19982648146,4375.80848262124,4449.59605722048,4510.82521934158,4568.29947157372,4611.58499444254,4676.85071482476,4725.29083284984,4768.02708323707,4819.7303623881,4881.54478985712,4905.0141567935,4930.5553963732,5009.55815164698,5085.25607161361,5150.899963358,5223.24163891129,5308.03115361299,5392.5042765054,5478.27592605942,5567.35613499388,5650.48534463708,5728.36655784839,5808.2700681152,5892.42604827495,5963.07567012819,6028.80770867324,6096.13871719001,6159.57758323413,6235.84240320621,6295.11307805469,6366.15363956456,6422.01413716409,6473.68462801714,6525.85704695935,6578.58853884567,6631.85903330168
"44",12177.4453343824,12160.4226092352,11621.9081130096,9768.57055992749,9235.69313204169,6995.37538580089,6563.41349455114,6696.23771902024,6955.61818829914,7192.48479429556,7332.99883738724,7091.19912236186,6918.91466427605,6875.30153044798,6737.90207477188,6731.3465796299,6586.53680312302,6327.23152854417,5942.67613564025,5603.34225763894,5221.84121495743,4911.72035970689,4718.85072163194,4276.60473247716,4290.81098198707,4244.13415940986,4242.59658453114,4286.70790811717,4228.63979616817,4283.15559910868,4154.2016132106,4202.6444315817,4078.99329927072,3752.83891604902,3462.04333605512,3345.92079946679,3418.28196820407,3381.65050579149,3138.68926306879,3084.12487509737,2958.71776376904,2904.02501395246,2877.47778767049,2841.42626501129,2663.22465948666,2420.20059605525,2326.83857896664,2180.60059518402,2140.09716520636,2096.98854501137,2041.3789996578,1815.95780607865,1652.89967925388,1565.50669779342,1563.02669722128,1459.46200953936,1395.56311454056,1358.37460196729,1302.8730510654,1279.57325240224,1230.52536821661,1154.10258530333,1133.38972743076,1134.81024759034,1127.12391770281,1128.43415628263,1145.22920504479,1126.53332456541,1143.40378963067,1161.10422806376,1168.15283173569,1183.22284680027,1193.15251967695,1203.66285302881,1237.70353062742,1244.64661287248,1277.01258262412,1283.19222119007,1278.11273691578,1289.55582158588,1321.43429070639,1339.29506484665,1357.68435616347,1389.04192232065,1407.38233774551,1431.10691343132,1461.41109539068,1492.70816052375,1531.0081751433,1562.09871221252,1567.04397147186,1588.31096237171,1627.32416324143,1665.73368051927,1688.53451413631,1723.40397984026,1770.72691774264,1825.5132238093,1868.14561059469,1915.05177758563,1962.60958933353,2024.03612005459,2084.85781946471,2136.84555543776,2190.75815776834,2257.79765984726,2298.78661587907,2371.46001107534,2421.17143953806,2495.97231192733,2578.86518396494,2664.65702223323,2756.21725489401,2821.58390112005,2903.96766636565,2986.10243784297,3075.69833293093,3159.77523663953,3255.89774597784,3345.90903854672,3449.96188521064,3543.31185767423,3634.64529756779,3713.36700852173,3815.90561885725,3903.30478893552,3986.70916436512,4080.86226063012,4187.0382547299,4256.33945952025,4329.30093147439,4457.90318781205,4585.23755883601,4704.39844914557,4832.26983574881,4974.68110407928,5118.76193855129,5266.02321723205,5418.44800803649,5566.60225070873,5711.07096735122,5859.08185167039,6012.83485529987,6154.22405457178,6291.78342298171,6431.99900978985,6569.1582572508,6720.04522488469,6854.13422631121,7000.58243212065,7131.72105551178,7258.74814734673,7386.3025685774,7514.23149701155,7642.29267878204
"45",14469.6235028096,14452.7224094387,13916.6893137483,12036.3818847889,11393.9930052038,9064.62884079332,8547.97015362873,8610.53437802132,8806.99628632117,8987.10173759828,9077.23905817454,8793.17059302597,8582.87230915704,8504.44137331938,8336.29313124419,8301.19257688661,8129.91256300073,7841.23470599918,7422.83431220047,7046.01953838802,6627.23296647523,6281.75684749302,6055.76551471149,5584.63061479308,5572.47375758345,5500.21767350382,5473.94090545863,5493.6944805447,5412.27325308702,5443.89405391232,5293.13466562072,5319.44931305652,5173.66321843429,4826.95616058153,4517.76695079168,4384.48387836276,4438.75463534099,4383.42991705073,4123.22386391742,4052.74753903553,3912.40502116035,3843.63913729055,3803.41794896559,3753.97789794383,3563.7742676745,3311.18828833764,3209.88265212139,3056.95394754112,3010.60443226819,2962.00390430521,2901.34313067118,2672.55313921032,2508.39179174214,2421.30157789347,2419.55607934524,2317.47213233694,2256.04495418152,2221.9957007117,2170.33975932136,2151.43410293708,2107.38296858844,2036.86608579043,2022.71739493835,2030.94098462804,2030.33850593195,2038.95296214008,2063.08960815541,2051.91931495892,2076.46480463799,2101.77049818403,2116.42903199886,2139.11956852261,2156.68015582017,2174.84590418445,2216.36189368864,2230.69134306069,2270.37243659111,2283.80069745086,2286.15963629182,2305.20259304451,2344.54067055265,2369.7348374554,2395.40949608151,2433.88757039325,2459.19754094287,2489.77398594002,2526.72374459963,2564.43184375498,2608.79902359306,2645.66137181204,2656.26370519054,2683.11495849029,2727.44118138212,2770.80258578878,2798.27572090972,2837.55567890831,2888.87275835145,2947.06229688263,2992.54148397096,3041.79004103074,3091.14464063223,3153.71310455169,3214.90399704864,3266.4729608854,3319.24840059224,3384.35647743348,3422.70173706036,3491.9152678046,3537.31841764809,3606.95970626961,3683.61127920083,3761.95211156475,3844.78725191055,3900.29075889105,3971.7393675398,4041.73814915116,4117.88605853728,4187.18182538087,4267.15847234297,4339.55020886737,4424.51507659854,4497.23458601402,4566.53222815962,4621.92627964374,4699.7160542206,4760.961009085,4816.81016203641,4881.99043739894,4957.65760304242,4995.16367550028,5035.06619729569,5128.96580451885,5219.88460612261,5301.04159891652,5389.25106827075,5490.28272430172,5591.31182571387,5693.95620449765,5800.22265056814,5900.80263314773,5996.40128771695,6094.31650003779,6196.76851294078,6285.9129503957,6370.40038153167,6456.76512835481,6539.46953220002,6635.29556480734,6714.24508069177,6805.23276710845,6881.1345379576,6953.02111601395,7025.59647211022,7098.89424528498,7172.87344072623
"46",15854.0678722784,15837.3146307509,15305.4885428094,13427.1765219369,12745.926356303,10391.8768955076,9835.39292696554,9858.84920770419,10018.1890111973,10163.8414929783,10222.7550881404,9913.05472112486,9678.46737485518,9576.42634223684,9387.09644981484,9331.47545637314,9143.01463273122,8837.97885502854,8404.83989483764,8012.12723122192,7577.42698044866,7215.74952107189,6973.18247861508,6488.21351146498,6460.23946151651,6372.80381410186,6331.26159584945,6335.56606749385,6239.58502955657,6256.24664750063,6092.32801721062,6104.88114515678,5946.9869880438,5590.55352132477,5272.57796433698,5130.09012169602,5174.05618665442,5108.86641660289,4840.58725777736,4761.28536468791,4612.83041984468,4535.82672855789,4487.26663523431,4429.73665875025,4232.80519445083,3974.94355502226,3868.38361165944,3711.28162904392,3660.55993564694,3607.75539010283,3543.2265510883,3312.4475159017,3146.76338715576,3058.27426383043,3054.78199914257,2951.81498158665,2889.60743853642,2854.92625201921,2803.10119696589,2784.01498764837,2740.191393116,2670.3475670853,2656.71950503716,2665.37269088509,2665.43257032357,2674.73255704529,2699.40359298503,2688.91526866411,2713.91422450379,2739.5394838618,2754.46572999461,2777.2849060819,2794.88797318043,2813.0073896674,2854.19073610745,2868.18914028591,2907.20415082792,2919.98382579488,2921.70882716885,2939.93870886211,2978.18298751932,3002.18769391548,3026.51381404243,3063.3748268532,3086.95834017127,3115.59803204275,3150.36333546595,3185.64677787573,3227.2994074951,3261.23118585597,3268.8933984773,3292.54872156892,3333.32565914842,3372.85323933807,3396.34463707965,3431.32374349877,3477.95610222648,3531.0662157259,3571.20202257848,3614.7508782035,3658.05931192305,3714.11421789658,3768.38837052214,3812.71589010697,3857.86056282999,3914.83552651214,3944.82825870004,4005.0829386219,4041.25633974639,4101.07151542451,4167.34431650431,4234.77042451601,4306.11686807935,4349.81308900357,4408.85828839559,4465.94694602299,4528.61706147583,4583.95359000785,4649.35376132961,4706.67804083029,4775.92091136317,4832.4445559272,4885.02378733765,4923.27788352497,4983.23085115101,5026.22158344297,5063.35502364646,5109.23589992181,5164.98911627152,5182.36821485509,5201.66019371897,5274.00812574276,5342.83910048977,5401.43512816705,5466.48728978078,5543.71004393939,5620.38665900609,5698.11609608854,5778.90340960443,5853.53116702158,5922.70099267661,5993.65133727514,6068.61411507978,6129.90813345215,6186.07182931911,6243.60154841541,6297.04007313425,6363.03080034279,6411.89281924231,6472.26482206702,6517.32912845147,6558.02857530781,6599.04156548667,6640.43223500385,6682.18405600485
"47",19275.4814168438,19258.9391101983,18733.0620571965,16855.6720083099,16108.3060923944,13705.1479543819,13068.5982938447,13013.5793379813,13100.0756593646,13179.6190103997,13179.5430127519,12820.7506103848,12539.5754682969,12392.7382449824,12163.2130986433,12069.258626096,11848.4081053791,11511.7919904804,11048.7613921631,10623.0149612354,10154.2176271622,9757.40878413026,9479.01650316762,8962.34163799547,8900.06472237591,8779.80633064852,8705.82128194008,8677.99336781926,8551.73625382694,8538.1441179361,8347.12763481333,8332.12869929969,8149.34909127416,7771.52473841467,7433.48470527661,7270.33078139901,7292.10044716469,7205.35509031809,6918.13813675033,6818.92421991293,6651.68996160776,6555.88776923895,6488.54888531362,6412.81119034876,6199.81575231539,5928.2045715974,5808.18286886558,5639.34172526554,5576.7303260316,5512.34215413771,5436.78069216383,5197.7317014382,5024.5340002457,4928.76946802111,4917.5154045267,4807.98792901934,4739.3828018806,4698.53281152051,4641.20036620815,4616.58399518452,4567.79438123834,4493.60427820829,4475.40403669157,4479.3134883889,4474.89816204139,4479.68189296934,4499.54284046006,4484.37771847684,4504.30122586755,4524.5725221436,4533.99232552306,4551.03308752413,4562.66656498361,4574.62062169087,4609.15665596084,4616.44411337142,4648.22629448615,4653.7399271175,4648.1744878815,4658.82040050979,4689.02732514904,4704.80646061562,4720.63563965256,4748.57156980709,4763.02851210844,4782.20349471372,4807.11345723107,4832.16726957378,4863.14345645703,4886.0681965456,4882.68884563137,4894.92605521705,4923.77297888493,4950.96076574487,4961.90027467896,4983.88008210455,5016.9778548003,5056.00261499134,5081.69472373913,5110.31950466421,5138.24339423018,5178.2876343673,5216.02006494441,5243.38795735334,5271.0742559743,5309.94152530919,5321.58676824336,5362.71004960767,5379.45163706567,5419.08420685088,5464.49039900199,5510.39312066031,5559.51277959909,5580.64933057861,5616.42162378134,5649.65452495981,5687.80265666644,5718.0780431999,5757.69499845641,5788.69034481386,5830.83952149625,5859.75640534906,5884.16260429689,5893.83029611919,5924.40483648631,5937.61369001193,5944.50876514431,5959.53327162473,5983.76324486797,5969.51712822512,5956.7393804273,5995.92568218539,6031.009257848,6055.3630809809,6085.50888440772,6127.06439565962,6167.43159962165,6208.17728800746,6251.28375880264,6287.63814546521,6317.94008076435,6349.34651875729,6384.07148462284,6404.63658854508,6419.4732587125,6435.02360244413,6445.91672668718,6468.59896534537,6473.76298243482,6489.71206040877,6489.97781227636,6485.37996023094,6480.55667918915,6475.58517033069,6470.45632768088
"48",10568.8343150541,10551.4001803887,10001.3054216601,8144.25805605875,7700.913182625,5498.08954595284,5113.45938269295,5293.49289189602,5603.6570282621,5893.39426151581,6085.96335148965,5886.83060848907,5755.22654606692,5752.80676453162,5653.16716754132,5685.02967741384,5572.69050392419,5342.88497103729,4982.26271120198,4666.69577376861,4306.77951353876,4017.79065747123,3846.94384638233,3419.82585956182,3455.10980349146,3429.25563664721,3450.10991961524,3518.6613236231,3484.19128402073,3564.95498052683,3458.88891264083,3532.98409227855,3431.46241403804,3121.34067780342,2844.09353430017,2742.81315916686,2833.44600079822,2814.32707367513,2584.40988509225,2545.38904320435,2434.07807992213,2394.39536889022,2383.73184597448,2363.62059356225,2198.25798896047,1964.69357504771,1881.34361258399,1742.67274183415,1710.6449687175,1675.81543177999,1627.86855555723,1405.27749577432,1243.87857380225,1157.87626550325,1157.7411979728,1054.09693887521,989.760303410693,951.726737212499,894.101358138349,868.581638664092,816.072694936867,734.740912525145,709.28880128213,705.939788125837,692.586924180312,687.808169458766,698.517627967564,672.882310423478,682.98879651454,693.793067132229,693.593266450013,701.297089582067,703.597783728961,706.196614901102,732.548084827882,731.260828411601,755.817448742349,753.600743432224,739.54203022513,741.949403214356,764.949061682754,773.585313165899,782.564483848191,804.597959452185,813.24630144336,827.173758573551,847.659632539662,869.100026725047,897.602998176604,918.780854091239,913.088878148378,923.648298789355,952.163203761717,980.106675770247,992.07627530042,1016.21050531673,1053.08251458916,1097.72394495831,1130.1708525064,1167.10608761219,1204.88910998524,1257.08031326115,1309.05243517782,1352.35357901558,1397.93618020933,1457.34899149083,1490.67928857591,1556.69161814447,1599.91299034628,1669.27863499255,1747.77111849652,1830.21495016171,1919.65135094674,1983.48860000317,2065.6713692055,2148.80052903837,2240.80687528165,2328.56501048636,2430.06107275534,2526.91024381295,2639.76387546527,2743.52209276601,2847.02498513556,2939.45876290693,3058.01451469599,3163.16772783526,3266.16084247366,3382.11171534951,3512.50162826021,3607.43650572919,3708.03119261002,3867.60678646418,4028.46230708312,4183.5023595668,4349.88902975532,4533.59739531725,4721.42460575155,4914.80338178885,5115.55539749936,5313.77149684443,5509.77107665791,5710.65232993074,5918.22114549426,6113.48141817393,6304.94417462774,6498.81835178836,6688.69225040544,6891.30733058889,7074.54383670741,7268.11786571286,7442.74334852183,7609.86835542723,7773.88336909636,7934.13198370414,8089.93549557723
"49",18569.5466282777,18552.8356295813,18021.6991990975,16128.3655914785,15384.828225251,12970.3868104513,12344.1722306769,12305.1692297252,12408.5323870895,12504.1882318076,12518.7064092808,12170.1997702553,11899.7885272674,11764.6826241276,11545.5178521324,11462.3131463389,11248.2707304516,10916.4433741714,10454.0500238507,10029.5437513637,9562.49715598755,9169.13352682039,8896.0790914752,8382.70459382677,8328.24746824717,8215.13397126479,8148.85043902916,8129.15789874886,8010.1010259945,8004.54900180549,7819.24007652425,7810.8294752524,7632.09137943102,7255.64010059094,6919.0228007796,6758.93791476006,6785.2007212387,6702.03639940529,6416.47733663922,6321.03845054264,6157.06293258614,6065.27678058452,6002.3780969575,5930.83193024165,5720.63503659953,5450.91563360898,5333.71618909901,5166.6680416309,5106.69796531126,5044.90410247667,4971.65758092521,4732.85134543996,4560.5113635136,4466.23297978256,4457.26838224688,4349.02403401674,4282.09308022217,4242.98992908434,4186.95744812777,4163.903792563,4116.24971463732,4042.92127436917,4026.13625915911,4031.63181516108,4028.39379924436,4034.28737712506,4055.39109214142,4041.22725388888,4062.47065945771,4084.10282277094,4094.83758632079,4113.27838289763,4126.31615568477,4139.67698109627,4175.81853862667,4184.50750344849,4218.0463014194,4225.0839401301,4220.96131516252,4233.2641670069,4265.32274235642,4282.85523086921,4300.48832860564,4330.38511711352,4346.70764807029,4367.83562494327,4394.79196245517,4421.95631145166,4455.12253037864,4480.22813825332,4478.78951567268,4493.14559381842,4524.33004746058,4553.91135308412,4567.12670694729,4591.54879012125,4627.27150062244,4669.02436643844,4697.36184064301,4728.72827957363,4759.45381296674,4802.49511596855,4843.25855520739,4873.56706947741,4904.24812027844,4946.30543047788,4960.9396384045,5005.40775725827,5025.31406946987,5068.44128861611,5117.49340083328,5167.11252712251,5220.05589688117,5244.8063434064,5284.44838846247,5321.61566555358,5363.81287296391,5398.12061236281,5441.95407049242,5477.11783043506,5523.6469877208,5556.85887901137,5585.61717107152,5599.59873530899,5634.80961836363,5652.57523322994,5664.01614369855,5683.75561926768,5712.87072721739,5703.194460799,5695.07759184936,5739.54053265592,5779.8975845051,5809.48199645214,5844.96420433977,5892.01655100809,5937.89422821225,5984.2296143568,6033.00260970342,6075.00080533348,6110.95902825208,6148.12992010334,6188.68751036405,6214.98943787711,6235.65980602442,6257.18693252111,6274.11713200847,6303.06879382717,6314.43568649714,6336.80518202008,6343.42375217366,6345.22669051892,6346.87942016777,6348.44464682542,6349.91485744024
"50",14878.6541982554,14861.9641096828,14332.5116324754,12472.3262841645,11827.2447198915,9514.3697316903,8990.76551404712,9038.82539755671,9218.16729793701,9380.52231733562,9453.53248889767,9156.85414580372,8933.34586495162,8840.35104342805,8658.99458256338,8609.94169063447,8429.14917184469,8134.11165065668,7715.19229321408,7338.22161287873,6919.37560897793,6572.18279815117,6342.27834454841,5869.69376676626,5850.4530524204,5771.55984189148,5737.65831014577,5748.88422932337,5659.72679548148,5682.23496846122,5524.90027091498,5543.40350632409,5392.8286974978,5044.75504937653,4734.41076775051,4598.15477115302,4647.73589297547,4588.84210296919,4327.47686553391,4253.31084420163,4109.89972898303,4037.10349874478,3992.25996597305,3938.36522183063,3745.34548366028,3491.04251341618,3386.84271906135,3232.22167706838,3183.13619265665,3131.84843226235,3068.82130728242,2840.2008658749,2675.55600764605,2587.2648467529,2583.35649079689,2480.36130821599,2417.58614088708,2382.07954670429,2329.47506950971,2309.29420688949,2264.46082588472,2193.51140213023,2178.26605492214,2185.16770868068,2183.68701846494,2191.48094152658,2214.61977965508,2202.74964133295,2226.1971693061,2250.3430397339,2263.88465790082,2285.33421066484,2301.62599651307,2318.49428534555,2358.43858216907,2371.41123893794,2409.26128770423,2421.10072456073,2421.93544661692,2439.15435826047,2476.38603987052,2499.54440364291,2523.0748185845,2559.16647824156,2582.15443081434,2610.24993601531,2644.54763464889,2679.46283573413,2720.87560026079,2754.72360668723,2762.54308305589,2786.33053983166,2827.24836730105,2867.04779643559,2891.02097338002,2926.51229842264,2973.72251376173,3027.57895658986,3068.724987669,3113.41900758667,3158.03801507632,3215.51752241464,3271.45943308452,3317.77612150027,3365.1142358287,3424.41677129926,3457.07558553729,3520.03255179703,3559.2640658603,3622.18205025247,3691.77147656857,3762.80972592008,3838.05218132583,3886.06618998522,3949.54549910784,4011.33001301347,4078.95726590083,4139.58831153786,4210.50056453089,4273.72136012369,4349.07668793807,4412.12358230665,4471.49875054081,4516.83551360548,4583.97647891467,4634.490162533,4679.43709630064,4733.31086115515,4797.26952049141,4823.27853824386,4851.36275003502,4932.46400421243,5010.42501943796,5078.51479143963,5153.35950585224,5240.67226651065,5327.83478252795,5416.38538455305,5508.34714271241,5594.55294830177,5675.66030103522,5758.84389543057,5846.39660074242,5920.69689931903,5990.11525938449,6061.12882742991,6128.32220650425,6208.26138173228,6271.37372169209,6346.18036408056,6405.97009013035,6461.62970517283,6517.83101220824,6574.6439099397,6632.04088972564
