y_1848,y_1849,y_1850,y_1851,y_1852,y_1853,y_1854,y_1855,y_1856,y_1857,y_1858,y_1859,y_1860,y_1861,y_1862,y_1863,y_1864,y_1865,y_1866,y_1867,y_1868,y_1869,y_1870,y_1871,y_1872,y_1873,y_1874,y_1875,y_1876,y_1877,y_1878,y_1879,y_1880,y_1881,y_1882,y_1883,y_1884,y_1885,y_1886,y_1887,y_1888,y_1889,y_1890,y_1891,y_1892,y_1893,y_1894,y_1895,y_1896,y_1897,y_1898,y_1899,y_1900,y_1901,y_1902,y_1903,y_1904,y_1905,y_1906,y_1907,y_1908,y_1909,y_1910,y_1911,y_1912,y_1913,y_1914,y_1915,y_1916,y_1917,y_1918,y_1919,y_1920,y_1921,y_1922,y_1923,y_1924,y_1925,y_1926,y_1927,y_1928,y_1929,y_1930,y_1931,y_1932,y_1933,y_1934,y_1935,y_1936,y_1937,y_1938,y_1939,y_1940,y_1941,y_1942,y_1943,y_1944,y_1945,y_1946,y_1947,y_1948,y_1949,y_1950,y_1951,y_1952,y_1953,y_1954,y_1955,y_1956,y_1957,y_1958,y_1959,y_1960,y_1961,y_1962,y_1963,y_1964,y_1965,y_1966,y_1967,y_1968,y_1969,y_1970,y_1971,y_1972,y_1973,y_1974,y_1975,y_1976,y_1977,y_1978,y_1979,y_1980,y_1981,y_1982,y_1983,y_1984,y_1985,y_1986,y_1987,y_1988,y_1989,y_1990,y_1991,y_1992,y_1993,y_1994,y_1995,y_1996,y_1997,y_1998,y_1999,y_2000,y_2001,y_2002
14182.82262,14166.01303,13633.06892,11768.50914,11146.00815,8843.970742,8343.431923,8415.349394,8617.831651,8801.873558,8894.585708,8613.646398,8405.286804,8327.339906,8159.44784,8123.650282,7953.470151,7668.176517,7257.226711,6889.063595,6479.221582,6141.656725,5922.090931,5457.945546,5449.340808,5380.639576,5357.156457,5379.050502,5299.900363,5332.879029,5184.537571,5212.632295,5070.205207,4728.445969,4424.035565,4294.424895,4351.66625,4300.032536,4044.576809,3977.309075,3840.34299,3774.297883,3736.403559,3689.31982,3502.092514,3252.651794,3153.608239,3003.396362,2959.095093,2912.535892,2854.049028,2628.551439,2466.990697,2381.926954,2381.671002,2281.670527,2221.970818,2189.543201,2139.74248,2122.492406,2080.342584,2011.828672,1999.286075,2009.038854,2010.282899,2020.85696,2046.961591,2037.980482,2064.593642,2092.057307,2109.004514,2134.034001,2154.030185,2174.735709,2218.806793,2235.939453,2278.300693,2294.675963,2300.116781,2322.18933,2364.572886,2393.009837,2422.020112,2463.87989,2492.778682,2527.031502,2567.756449,2609.358131,2657.751415,2698.812451,2713.91876,2745.312031,2794.212982,2842.29254,2874.732343,2919.046324,2975.470795,3038.918111,3089.916866,3144.827571,3200.013958,3268.511377,3335.843187,3393.85476,3453.273179,3525.137908,3570.586286,3646.927172,3699.803111,3776.948297,3861.257256,3947.471734,4038.375204,4102.316891,4182.288262,4261.012125,4346.071602,4424.540404,4513.8285,4595.81762,4690.499931,4773.234367,4852.744395,4918.590301,5006.875566,5078.862823,5145.686448,5221.962378,5308.834101,5357.899644,5409.535661,5515.042574,5617.711095,5710.768506,5810.964806,5924.018475,6037.153165,6151.925215,6270.331022,6383.096999,6490.907159,6601.002329,6715.617089,6816.966152,6913.610248,7012.055525,7106.779294,7214.464191,7305.17659,7407.745426,7495.102247,7578.319872,7662.087669,7746.418348,7831.239975
10770.48842,10753.20666,10207.80403,8363.806419,7917.601132,5726.190926,5342.523132,5518.241847,5820.463789,6099.750889,6280.518664,6071.564254,5929.83056,5916.17789,5805.772559,5826.001352,5704.404888,5468.142098,5105.696955,4789.802897,4430.52435,4141.683636,3969.784649,3543.444207,3575.815307,3546.962307,3563.849599,3627.397202,3588.033481,3662.560923,3551.52889,3619.576543,3513.771783,3201.847871,2923.399143,2820.014963,2907.35598,2885.595104,2654.742443,2613.246085,2499.877419,2457.480968,2443.611493,2420.222814,2252.624686,2017.657865,1932.172685,1792.147686,1758.107375,1721.27256,1671.498068,1448.827471,1287.178489,1200.602007,1199.305326,1095.381604,1030.600745,992.0809569,934.3148178,908.4977053,856.0425681,775.1143354,749.7396924,746.3585986,733.227635,728.7261324,739.6339107,714.4788083,724.8600163,735.9477917,736.1210651,744.1674664,746.8519383,749.8688498,776.4952812,775.679487,800.4522445,798.6514793,785.1188609,787.9235114,811.1761214,820.1521888,829.453796,851.6957797,860.6413121,874.8166865,895.4843209,917.0555573,945.617654,966.853147,961.4323638,972.1497255,1000.641634,1028.491037,1040.446512,1064.419385,1100.941765,1145.084532,1177.032292,1213.326874,1250.345489,1301.519028,1352.328393,1394.426618,1438.649616,1496.406699,1528.104011,1592.045489,1633.16585,1699.974613,1775.549348,1854.754397,1940.576433,2000.681678,2078.630491,2157.143768,2244.090997,2326.434705,2421.972664,2512.489069,2618.395972,2714.81951,2810.472336,2894.611142,3004.101983,3099.734814,3192.697055,3297.936249,3416.912601,3500.159919,3588.445472,3734.608224,3881.511157,4022.130477,4173.532624,4341.702443,4513.662509,4690.880549,4875.299451,5057.249813,5237.148483,5422.143574,5614.277324,5794.929299,5972.519698,6153.375255,6331.382379,6523.288949,6697.605296,6883.768687,7053.10327,7216.86663,7379.479299,7540.40207,7699.020606
17407.93608,17391.28027,16862.15836,14983.0154,14268.06241,11888.69961,11294.35139,11281.43926,11407.0799,11522.08083,11553.59163,11221.07505,10965.01344,10842.44287,10634.73557,10561.63496,10358.30897,10038.70833,9591.639204,9183.701876,8733.529619,8356.200665,8097.898887,7599.227505,7556.641488,7455.216765,7399.857379,7390.445799,7281.537941,7285.267997,7109.777815,7110.559132,6942.030153,6576.612586,6250.462846,6099.711215,6134.759835,6060.905873,5785.198419,5698.188525,5542.580151,5458.484253,5402.862684,5338.525699,5135.779647,4873.258067,4762.293674,4601.618195,4547.336774,4491.134694,4423.48506,4190.89256,4023.892964,3934.303259,3929.544744,3825.875392,3763.108233,3728.019739,3676.127962,3657.009929,3613.443642,3544.186637,3531.100264,3540.242701,3540.936739,3550.879131,3576.078533,3566.190847,3591.640478,3617.598329,3632.796879,3655.779785,3673.470519,3691.601797,3732.586885,3746.356722,3784.921535,3797.235148,3798.501809,3816.165492,3853.64642,3876.801008,3900.161599,3935.867418,3958.20135,3985.443031,4018.633136,4052.167979,4091.86131,4123.673958,4129.196584,4150.553815,4188.800642,4225.600469,4246.256413,4278.196322,4321.536118,4371.081154,4407.462736,4447.022478,4486.112354,4537.642251,4587.116103,4626.417605,4666.283512,4717.658113,4741.906401,4796.041656,4825.918129,4879.072785,4938.330419,4998.390403,5061.996974,5097.74638,5148.487595,5196.95946,5250.659858,5296.72665,5352.4801,5399.848396,5458.736073,5504.606416,5546.224422,5573.282967,5621.641399,5652.79819,5677.842966,5711.312485,5754.300467,5758.813111,5765.007541,5823.725687,5878.584888,5922.914201,5973.332425,6035.505011,6096.761264,6158.690432,6223.285705,6281.376749,6333.671343,6387.376037,6444.709631,6488.084868,6526.006647,6564.947174,6599.486677,6646.17984,6675.514364,6715.980102,6740.917093,6761.216546,6781.538569,6801.953095,6822.44802
11721.82597,11704.71477,11163.75957,9311.164382,8802.730341,6575.422614,6158.990671,6306.413371,6580.406371,6831.631582,6985.686533,6754.881464,6592.940642,6559.546137,6431.357401,6433.955257,6296.885091,6044.984503,5667.078706,5334.7613,4959.963683,4656.441706,4470.267992,4033.114167,4053.486631,4012.833449,4017.549392,4068.248414,4016.48179,4077.749645,3954.746268,4009.683514,3891.779647,3570.081081,3283.188279,3171.209941,3248.463698,3216.595181,2977.428854,2927.113782,2805.610914,2754.959117,2732.594678,2700.69904,2525.941424,2285.556189,2194.866054,2050.739212,2012.492971,1971.582054,1918.021245,1693.593483,1531.204679,1444.374842,1442.64068,1339.304072,1275.528985,1238.360299,1182.596123,1159.003767,1109.397522,1032.10138,1010.541318,1011.117011,1002.408216,1002.624194,1018.351522,998.437041,1014.149514,1030.702221,1036.566826,1050.465514,1059.208447,1068.514637,1101.44915,1107.22488,1138.556608,1143.632277,1137.370965,1147.6639,1178.485489,1195.280085,1212.626086,1243.027307,1260.408095,1283.225537,1312.69928,1343.241815,1380.894107,1411.40629,1415.718003,1436.433102,1475.042116,1513.163987,1535.714911,1570.469622,1617.859521,1672.911045,1715.937872,1763.421789,1811.742043,1874.193689,1936.279725,1989.73375,2045.355345,2114.421897,2157.603777,2232.861212,2285.375178,2363.385312,2449.893642,2539.715692,2635.757441,2705.920505,2793.574532,2881.42258,2977.224855,3067.96625,3171.299212,3269.012894,3381.361275,3483.511592,3584.179565,3672.715468,3785.716477,3884.068818,3978.948652,4085.173508,4204.035515,4286.389546,4372.946616,4515.957657,4658.219165,4792.763425,4936.532286,5095.342988,5256.190659,5420.54036,5590.305847,5755.91217,5917.885358,6083.424533,6254.614539,6413.128729,6567.556304,6724.332306,6877.573194,7044.06898,7192.876277,7353.362451,7497.434839,7636.43024,7774.945973,7912.703698,8049.350593
12485.66821,12468.53796,11926.29713,10051.75107,9489.80294,7214.214923,6763.150529,6886.161932,7140.089106,7374.266665,7513.988231,7270.984051,7098.947859,7057.330446,6922.240903,6919.148689,6775.617967,6514.264094,6122.135881,5773.341642,5381.94337,5063.26274,4863.758625,4414.373069,4425.785265,4376.390436,4373.121279,4416.353657,4357.323097,4412.049101,4282.110241,4330.339293,4204.561566,3874.345178,3579.677514,3461.004178,3531.624017,3492.338506,3245.465438,3188.882068,3061.279348,3005.218025,2977.800002,2940.891445,2761.143828,2516.46249,2422.598886,2275.408794,2234.814578,2191.663666,2135.912035,1909.120349,1745.601537,1658.516825,1657.049181,1553.861852,1490.8344,1454.75455,1400.222674,1378.228403,1330.327105,1255.030854,1236.013232,1239.334305,1233.372595,1236.437727,1255.109301,1238.126211,1256.999087,1276.71916,1285.75378,1302.891857,1314.906817,1327.529576,1363.819492,1372.851406,1407.592866,1415.986225,1413.133055,1427.042538,1461.547325,1481.972874,1502.997064,1537.118681,1558.160522,1584.673844,1617.843136,1652.057696,1693.315512,1727.351424,1735.084286,1759.319129,1801.479816,1843.077274,1868.988041,1907.119361,1957.843066,2016.071627,2062.052014,2112.366643,2163.360165,2228.336999,2292.673983,2348.034327,2405.310591,2475.808812,2520.05978,2596.215295,2649.205218,2727.492271,2813.892726,2903.119554,2998.059864,3066.530194,3152.13381,3237.424416,3330.12227,3417.136134,3516.188949,3608.90289,3715.648921,3811.415447,3905.044478,3985.893575,4090.655513,4180.044873,4265.258201,4361.187047,4469.071095,4539.66835,4613.866946,4743.981913,4872.531165,4992.597987,5121.161119,5264.057196,5408.271155,5555.379483,5707.341588,5854.640561,5997.909715,6144.463144,6296.434243,6435.613599,6570.751382,6708.37298,6842.711283,6990.680597,7121.575922,7264.758333,7392.392017,7515.772537,7639.56888,7763.636863,7887.762646
14081.10063,14064.12106,13525.73697,11640.78928,11007.53345,8679.727665,8171.884283,8244.648199,8451.691442,8642.229112,8742.215092,8465.971482,8263.321712,8192.713519,8031.648897,8003.708192,7838.038699,7554.065757,7138.712958,6764.871365,6348.804905,6006.258759,5783.6167,5314.629911,5306.161246,5237.4044,5214.883594,5238.677562,5160.992736,5196.779633,5049.320823,5079.352006,4936.318528,4591.061305,4282.936604,4151.081209,4207.339135,4153.652515,3894.124731,3824.935074,3685.551665,3617.931057,3578.981871,3530.715495,3341.018485,3088.330555,2987.104624,2833.720643,2787.126003,2738.199977,2677.033368,2446.724497,2280.98531,2192.366509,2189.317558,2085.424636,2022.19627,1986.273893,1932.466964,1911.419097,1864.964627,1791.804869,1775.120139,1780.813786,1777.456019,1783.218381,1804.500861,1790.314773,1811.898294,1834.212673,1845.810484,1865.419699,1879.84892,1894.828739,1933.198464,1944.260908,1980.769372,1990.891741,1989.839134,2005.481467,2041.451551,2063.199029,2085.394186,2120.411273,2142.180462,2169.199947,2202.587749,2236.722266,2277.517829,2310.774702,2317.623365,2340.722762,2381.341052,2420.990028,2444.667385,2480.17154,2527.75923,2582.25412,2623.998643,2669.531564,2715.180309,2774.11606,2831.700477,2879.636488,2928.796511,2990.371111,3025.107487,3090.847497,3132.724313,3198.972659,3272.3341,3347.471938,3427.213228,3479.597073,3548.055478,3615.144976,3688.492209,3755.051324,3832.431833,3902.296605,3984.898831,4055.324088,4122.426228,4175.673496,4251.504803,4310.852542,4364.870261,4428.35216,4502.482755,4538.417325,4576.812045,4669.519623,4759.421174,4839.707595,4927.24484,5027.849193,5128.666257,5231.336377,5337.87657,5438.944228,5535.241354,5634.094587,5737.726918,5828.225985,5914.274395,6002.424741,6087.115677,6185.201536,6266.581386,6360.262648,6439.024775,6513.955234,6589.767659,6666.495414,6744.100107
15162.37235,15145.48309,14609.54994,12722.33463,12055.61082,9703.654713,9164.643081,9208.40865,9388.26562,9553.596868,9630.691095,9335.339807,9114.900448,9027.316641,8851.029964,8808.516979,8630.220845,8333.852445,7906.564644,7520.028949,7091.496285,6736.759214,6502.134744,6023.141691,6004.102789,5925.157497,5892.498101,5906.074781,5818.69987,5844.640363,5688.337851,5709.232132,5557.900406,5205.852505,4891.881473,4754.292547,4804.236823,4744.405677,4479.883845,4405.616868,4261.688124,4189.63495,4146.287352,4093.807016,3900.787776,3645.904362,3542.81039,3388.330105,3340.732157,3290.980425,3229.267261,2999.64523,2835.233995,2748.278067,2746.837436,2645.126896,2584.327719,2551.060316,2500.298132,2482.423108,2439.486122,2370.248013,2357.561613,2367.294442,2368.196963,2378.327711,2403.968995,2394.291818,2420.358896,2447.137791,2463.231611,2487.33196,2506.270647,2525.783784,2568.586964,2584.129821,2625.008278,2639.56178,2643.04568,2663.233575,2703.663597,2729.872605,2756.516389,2795.900392,2822.032469,2853.371818,2891.005379,2929.309472,2974.16145,3011.401689,3022.294699,3049.397208,3093.894293,3137.311749,3164.72926,3203.872265,3254.93853,3312.718255,3357.621384,3406.156943,3454.650713,3516.200162,3576.175772,3626.322142,3677.498195,3740.827985,3777.202369,3844.280798,3887.334246,3954.456796,4028.358824,4103.689245,4183.246634,4235.212012,4302.918533,4368.931889,4440.836296,4505.619603,4580.828564,4648.160286,4727.798709,4794.890392,4858.302381,4907.572444,4979.005829,5033.635238,5082.620367,5140.701587,5209.011529,5238.916048,5271.016733,5356.878575,5439.450856,5511.973954,5591.260043,5683.065133,5774.551925,5867.358027,5963.484766,6053.628581,6138.51345,6225.449917,6316.640988,6394.26193,6467.00208,6541.39721,6611.916937,6695.342152,6761.716162,6839.932911,6902.908979,6961.705885,7021.027221,7080.91643,7141.347059
13455.9956,13439.21338,12907.53569,11057.80957,10470.224,8202.979857,7730.01772,7822.335898,8041.500862,8239.519798,8343.933279,8073.229361,7873.527315,7802.72092,7640.970169,7610.297006,7445.881634,7168.430083,6768.774978,6413.37016,6016.307015,5690.361485,5480.941085,5026.260043,5024.469642,4962.354196,4944.778941,4972.070785,4898.142287,4935.679469,4792.268585,4824.985946,4688.11553,4352.482594,4053.569945,3928.475944,3989.965655,3943.08561,3692.627461,3629.086031,3495.679933,3432.567852,3397.245844,3352.641153,3167.919261,2920.512971,2822.586197,2673.435352,2629.577008,2583.34787,2525.130011,2300.128206,2138.119341,2051.920709,2050.083034,1948.646091,1887.052674,1852.467766,1800.423069,1780.644636,1735.916755,1664.642997,1648.924748,1655.357073,1653.322062,1660.565586,1683.277823,1670.947932,1694.04724,1718.010587,1731.478648,1752.995127,1769.473648,1786.653361,1827.181466,1840.874244,1879.673487,1892.591579,1894.541341,1912.983158,1951.703984,1976.550719,2001.962171,2040.211814,2065.581581,2096.305339,2133.526753,2171.668112,2216.675634,2254.437771,2266.368005,2294.532329,2340.193882,2385.112226,2414.511859,2455.789059,2509.220223,2569.804934,2618.130882,2670.469887,2723.21105,2789.369891,2854.568966,2910.709264,2968.433709,3038.744823,3082.90619,3158.040777,3210.007097,3286.334037,3370.057541,3455.991247,3546.920241,3611.271039,3691.823296,3771.415204,3857.645584,3937.643783,4028.743852,4112.955641,4210.1574,4295.851393,4378.649701,4448.108422,4540.224458,4616.418064,4687.791669,4768.887414,4860.888444,4915.507542,4972.934941,5084.38438,5193.44882,5293.330623,5400.743167,5521.412954,5642.626966,5765.886247,5893.196388,6015.302656,6132.841456,6252.999696,6378.050621,6490.216503,6597.925113,6707.66318,6813.91544,6933.312123,7035.931623,7150.549505,7250.10472,7345.643941,7441.842463,7538.692759,7636.089263
10691.8173,10674.49134,10127.75969,8280.901513,7837.861466,5645.046835,5262.514806,5440.520835,5745.915174,6028.966301,6213.754153,6008.120815,5869.72597,5859.666444,5752.653072,5776.477422,5657.78729,5423.750498,5062.392276,4747.304178,4388.611578,4100.499585,3929.652125,3503.805459,3537.667936,3510.326769,3528.989071,3594.598374,3557.251237,3634.164948,3525.150799,3595.540336,3491.603019,3180.868593,2903.462255,2801.399343,2890.44951,2870.258187,2640.515851,2600.580695,2488.67469,2447.944933,2435.902169,2414.387,2248.381148,2014.777262,1930.881797,1792.258129,1759.836186,1724.654667,1676.52605,1455.050911,1294.664203,1209.472431,1209.769233,1107.239158,1043.935044,1006.959482,950.7087569,926.5097975,875.6473305,796.2713028,772.597921,771.0251609,759.7452446,757.1888341,770.1696664,747.1036139,759.7471777,773.2154255,775.8646658,786.528066,791.9495424,797.8402204,827.5437746,829.9039991,858.0763598,859.7894098,849.9138944,856.5895823,883.9561088,897.2252383,911.0365383,938.0477783,951.9756332,971.3968303,997.5933586,1024.979473,1059.673926,1087.340004,1088.610747,1106.392131,1142.34815,1178.039866,1198.194975,1230.806716,1276.431844,1330.155663,1372.136066,1418.974618,1467.062627,1529.889027,1592.924356,1647.825309,1705.48346,1777.365175,1823.798572,1903.271044,1960.593647,2044.440617,2137.858014,2235.713247,2341.020667,2421.376477,2520.513438,2621.100747,2731.042853,2837.267257,2957.645054,3073.87448,3206.451679,3330.366044,3454.392607,3567.751255,3707.44312,3833.985387,3958.624224,4096.338029,4248.443638,4365.158456,4487.60844,4668.66185,4850.268738,5025.208937,5210.473894,5411.696564,5615.333119,5822.540432,6034.839798,6242.055156,6444.365117,6648.698718,6856.586601,7048.874272,7234.249863,7418.898139,7596.327021,7783.28499,7947.497977,8119.16371,8268.935038,8408.943365,8543.919441,8673.452423,8797.158157
11621.28231,11604.19383,11064.08126,9217.5602,8719.256639,6502.563111,6092.378654,6243.384702,6519.738106,6772.514229,6927.512094,6697.560591,6536.073302,6502.679427,6374.346605,6376.508625,6239.538557,5988.726645,5613.495491,5284.474987,4913.091182,4612.611907,4428.955651,3994.324898,4016.120878,3976.844486,3982.675862,4034.271419,3983.388094,4045.255004,3923.118582,3978.793913,3862.126187,3542.149207,3256.95026,3146.373356,3224.90393,3194.566367,2957.221914,2908.275969,2788.178867,2738.737103,2717.469447,2686.679564,2513.177585,2274.053097,2184.359802,2041.352164,2004.041678,1964.07948,1911.519021,1688.393741,1527.077751,1441.143543,1440.161537,1337.744795,1274.781285,1238.394244,1183.477873,1160.681525,1111.944884,1035.543534,1014.768626,1016.121588,1008.295634,1009.446958,1026.138461,1007.273397,1024.027234,1041.680469,1048.714717,1063.831358,1073.853876,1084.506337,1118.83858,1126.125249,1158.974705,1165.689236,1161.145549,1173.183218,1205.81027,1224.52166,1243.867145,1276.344702,1295.926626,1321.039002,1352.910762,1385.962234,1426.248848,1459.530232,1466.786663,1490.550924,1532.317613,1573.740751,1599.770666,1638.135185,1689.273734,1748.245777,1795.399599,1847.187485,1900.002052,1967.126009,2034.102641,2092.702194,2153.699466,2228.352003,2277.396016,2358.719143,2417.588112,2502.164882,2595.486959,2692.393704,2795.787853,2873.616,2969.182897,3065.219391,3169.488537,3268.991451,3381.349713,3488.38449,3610.304044,3722.30504,3833.076987,3931.972636,4055.550516,4164.695652,4270.598092,4388.039321,4518.266993,4612.144043,4710.417709,4865.233999,5019.246072,5165.445702,5320.744709,5490.859661,5662.66925,5837.550416,6017.323455,6192.316803,6363.008572,6536.539539,6714.888056,6879.628044,7039.392668,7200.573398,7357.191934,7525.991667,7675.832226,7836.216943,7978.862867,8115.286911,8250.109526,8383.020807,8513.654641
13701.20294,13684.23523,13146.44252,11269.20983,10655.14111,8346.61652,7854.995297,7940.329203,8157.975043,8357.63177,8465.446052,8196.108291,7999.459507,7933.98865,7777.432878,7753.399996,7591.811701,7312.877116,6904.221408,6537.926621,6129.557835,5794.267337,5578.244274,5115.563237,5112.143897,5048.338819,5030.446845,5058.625372,4985.226992,5024.964462,4881.603266,4915.562522,4776.882981,4436.239853,4132.440907,4004.467536,4064.528484,4014.93335,3759.644994,3694.119107,3558.345811,3494.059283,3458.293983,3413.193922,3226.682402,2976.945307,2878.232574,2727.353763,2682.984546,2636.251523,2577.278011,2349.303718,2185.452224,2098.410695,2096.755574,1994.363586,1932.438736,1897.739821,1845.175162,1825.277538,1780.008527,1707.986654,1692.277854,1698.932185,1696.643326,1703.528854,1725.977315,1713.039313,1735.866176,1759.505149,1772.511162,1793.591621,1809.567593,1826.17361,1866.250202,1879.153534,1917.528632,1929.657112,1930.684286,1948.43102,1986.587925,2010.654815,2035.264726,2072.794317,2097.219121,2127.001423,2163.274412,2200.425866,2244.389565,2280.971221,2291.320953,2318.020963,2362.3608,2405.893456,2433.638976,2473.345477,2525.289128,2584.336153,2630.856705,2681.352693,2732.164572,2796.456666,2859.635375,2913.432363,2968.686671,3036.573752,3077.894331,3150.420132,3199.369781,3272.898289,3353.799558,3436.766048,3524.624815,3585.445731,3662.585815,3738.640382,3821.243766,3897.369009,3984.598052,4064.638319,4157.700804,4238.916842,4317.105618,4381.734996,4469.213382,4540.504979,4606.770985,4682.781156,4769.717819,4818.762551,4870.559468,4976.915843,5080.725538,5175.167601,5277.106027,5392.335795,5507.987208,5625.668615,5747.382604,5863.770955,5975.523469,6089.948846,6209.25965,6315.519901,6417.405554,6521.458546,6622.090415,6736.131898,6833.403507,6942.950703,7037.469343,7128.094909,7219.532619,7311.780609,7404.762178
18653.54942,18636.90924,18108.02482,16222.74213,15482.24206,13077.50838,12452.84162,12412.44489,12513.45985,12606.52542,12618.59079,12269.0239,11997.12759,11859.89248,11638.91437,11553.52558,11338.80228,11007.27997,10547.20306,10125.05871,9660.309077,9268.556805,8996.26271,8484.413022,8429.41006,8315.954712,8248.997021,8228.35472,8108.652602,8101.995643,7916.498879,7907.468997,7729.189343,7354.316895,7019.209312,6859.885672,6886.312512,6803.731701,6519.560095,6424.535621,6261.162099,6169.603425,6106.713508,6035.252859,5825.689789,5556.905805,5440.15951,5273.966333,5214.441492,5153.096851,5080.405505,4843.018647,4671.75653,4578.237104,4569.668322,4462.250322,4395.94635,4357.425738,4302.164388,4279.758883,4232.937292,4160.54538,4144.442013,4150.55098,4148.12302,4154.873678,4176.796976,4163.573309,4185.634339,4208.09089,4219.691725,4238.983136,4252.890557,4267.141645,4304.114538,4313.748905,4348.098066,4356.071831,4352.936462,4366.147913,4399.055496,4417.505752,4436.057212,4466.829815,4484.09631,4506.154779,4534.028098,4562.108881,4596.187887,4622.239003,4621.875562,4637.251556,4669.387654,4699.925404,4714.176081,4739.586829,4776.24781,4818.928017,4848.261903,4880.613405,4912.32901,4956.308132,4998.030228,5029.373271,5061.099088,5104.150391,5119.898056,5165.358586,5186.369412,5230.490106,5280.506225,5331.097378,5385.005235,5410.84683,5451.502079,5489.689191,5532.893088,5568.251096,5613.090865,5649.319926,5696.859265,5731.156095,5761.008857,5776.132541,5812.378766,5831.245093,5843.823343,5864.6581,5894.827317,5886.368767,5879.457656,5924.892661,5966.256619,5996.897812,6033.42485,6081.488346,6128.40793,6175.786153,6225.605705,6268.697311,6305.779992,6344.064964,6385.74709,6413.253202,6435.120857,6457.818704,6475.928133,6505.994455,6518.53495,6542.01841,6549.809733,6552.796076,6555.632,6558.386496,6561.050825
13064.15842,13047.32592,12514.26609,10665.18785,10093.21349,7835.480572,7374.564011,7478.037167,7707.820918,7915.791983,8029.247777,7765.798022,7572.841697,7508.554849,7352.569421,7327.476677,7167.660962,6894.708007,6499.210563,6148.319496,5755.639397,5433.984227,5228.832625,4777.415543,4779.362681,4720.816299,4706.854239,4737.859953,4667.400285,4708.557439,4568.21994,4604.21327,4470.124476,4136.458506,3839.08924,3715.577723,3778.993681,3733.931141,3484.675609,3422.492522,3290.18609,3228.170577,3193.964078,3150.382764,2966.21081,2718.789964,2620.73541,2471.028114,2426.601659,2379.706201,2320.657743,2094.115734,1930.290555,1842.131226,1838.373266,1734.664751,1670.682385,1633.562143,1578.717174,1556.048483,1508.184821,1433.528787,1414.377731,1417.305971,1411.53451,1414.895214,1433.657513,1417.234601,1436.185115,1455.932043,1465.091327,1482.220236,1494.223172,1506.825684,1542.736486,1551.695732,1585.749144,1593.785983,1590.701936,1604.016214,1637.550478,1657.098938,1677.112622,1709.898248,1729.6875,1754.738946,1786.207713,1818.51596,1857.621697,1889.395605,1895.170141,1917.072017,1956.407032,1994.922336,2017.791258,2052.452967,2099.213437,2153.082263,2194.60786,2240.080432,2285.887866,2345.085336,2403.28699,2452.365405,2502.973165,2566.151734,2603.085443,2670.992348,2715.660412,2784.693643,2861.151904,2939.858876,3023.619301,3080.786042,3154.183692,3226.656155,3305.826582,3378.813514,3462.98571,3540.346593,3630.812063,3709.86894,3786.115061,3849.070494,3934.794723,4004.690876,4069.840366,4144.812944,4230.843541,4279.554938,4331.103716,4436.875721,4540.54692,4635.298575,4737.864335,4854.033855,4971.13173,5090.672858,5214.692864,5333.941232,5449.035825,5567.16859,5690.651618,5801.684458,5908.640348,6018.017188,6124.310778,6244.191094,6347.731925,6463.710648,6565.06619,6662.799348,6761.588797,6861.439895,6962.254404
14311.13931,14294.27498,13759.49469,11885.86644,11252.47964,8935.070348,8425.64094,8492.531688,8691.911799,8874.054458,8965.637883,8683.189437,8473.964253,8395.965835,8228.118567,8192.892759,8022.187939,7735.01108,7319.762925,6946.575623,6531.507602,6189.286799,5965.908192,5497.582006,5486.774886,5415.871101,5390.630278,5411.15335,5330.55682,5362.618182,5212.725793,5239.619529,5095.045694,4750.159906,4442.659581,4310.56343,4365.712381,4311.562425,4052.944189,3983.386689,3844.016453,3775.932615,3736.222001,3687.293283,3497.837631,3246.026753,3145.08541,2992.671585,2946.529718,2898.115438,2837.672453,2609.52022,2445.667615,2358.614354,2356.662792,2254.596656,2193.015392,2158.739773,2106.920938,2087.744534,2043.493242,1972.789952,1958.264454,1966.055138,1965.11275,1973.401264,1997.189178,1985.73975,2009.926337,2034.886629,2049.22983,2071.598288,2088.851007,2106.722802,2147.922286,2162.012417,2201.376503,2214.56927,2216.714219,2235.486673,2274.527914,2299.475974,2324.909686,2363.132705,2388.240581,2418.616241,2455.371526,2492.900404,2537.108724,2573.85058,2584.421147,2611.213705,2655.456111,2698.757496,2726.235667,2765.507447,2816.808694,2875.008918,2920.571945,2969.924815,3019.416037,3082.123917,3143.507998,3195.359433,3248.461344,3313.905052,3352.694063,3422.31799,3468.241196,3538.374215,3615.550536,3694.478794,3777.956767,3834.232172,3906.451449,3977.277464,4054.303124,4124.562047,4205.533729,4279.02141,4365.110573,4439.066239,4509.662177,4566.432341,4645.587741,4708.290937,4765.673782,4832.414168,4909.673917,4948.916159,4990.589569,5086.178324,5178.873503,5261.896573,5352.028844,5455.031014,5558.117671,5662.883496,5771.338569,5874.197574,5972.151456,6072.470853,6177.393282,6269.107574,6356.203264,6445.202874,6530.585843,6629.092713,6710.781611,6804.507174,6883.198913,6957.903814,7033.319599,7109.479919,7186.338071
